cell_id,area_m2,elev_mean,slope_mean,dist_water_m,building_density,hist_event_score,elev_norm,slope_norm,water_norm,imperv_norm,event_norm,score_0_1,score_0_10,classe,chuva_proxy,classe_ia,risco_previsto
22512,160000.0,,,13675.78158119612,0.0,0.0,0.0,0.0,0.4153742758653634,0.0,0.0,0.1038435689663408,1.04,Baixa,7,Baixa,Baixa
22513,160000.0,,,13332.91074655413,0.0,0.0,0.0,0.0,0.4300316545897237,0.0,0.0,0.1075079136474309,1.08,Baixa,7,Baixa,Baixa
22514,160000.0,,,12993.30658818509,0.0,0.0,0.0,0.0,0.4445493862328367,0.0,0.0,0.1111373465582091,1.11,Baixa,7,Baixa,Baixa
22515,160000.0,,,12657.232051818026,0.0,0.0,0.0,0.0,0.4589162301327831,0.0,0.0,0.1147290575331957,1.15,Baixa,7,Baixa,Baixa
22516,160000.0,,,12281.510171841112,0.0,0.0,0.0,0.0,0.4749779575631738,0.0,0.0,0.1187444893907934,1.19,Baixa,7,Baixa,Baixa
22517,160000.0,,,11883.93638787952,0.0,0.0,0.0,0.0,0.4919738316172815,0.0,0.0,0.1229934579043203,1.23,Baixa,7,Baixa,Baixa
22518,160000.0,,,11486.53107083671,0.0,0.0,0.0,0.0,0.5089625038823138,0.0,0.0,0.1272406259705784,1.27,Baixa,7,Baixa,Baixa
22519,160000.0,,,11089.312332666412,0.0,0.0,0.0,0.0,0.5259432000907089,0.0,0.0,0.1314858000226772,1.31,Baixa,7,Baixa,Baixa
22520,160000.0,,,10692.300967591473,0.0,0.0,0.0,0.0,0.5429150313106338,0.0,0.0,0.1357287578276584,1.36,Baixa,7,Baixa,Baixa
22521,160000.0,,,10295.52096553097,0.0,0.0,0.0,0.0,0.5598769719974984,0.0,0.0,0.1399692429993746,1.4,Baixa,7,Baixa,Baixa
22522,160000.0,,,9899.00014758147,0.0,0.0,0.0,0.0,0.57682783282778,0.0,0.0,0.144206958206945,1.44,Baixa,7,Baixa,Baixa
22523,160000.0,,,9502.770958617712,0.0,0.0,0.0,0.0,0.5937662268161518,0.0,0.0,0.1484415567040379,1.48,Baixa,7,Baixa,Baixa
22524,160000.0,,,9106.871464014324,0.0,0.0,0.0,0.0,0.6106905267066447,0.0,0.0,0.1526726316766611,1.53,Baixa,7,Baixa,Baixa
22525,160000.0,,,8711.346614169855,0.0,0.0,0.0,0.0,0.6275988109155346,0.0,0.0,0.1568997027288836,1.57,Baixa,7,Baixa,Baixa
22526,160000.0,,,8316.249864111756,0.0,0.0,0.0,0.0,0.6444887942948798,0.0,0.0,0.1611221985737199,1.61,Baixa,7,Baixa,Baixa
22527,160000.0,,,7921.645269290276,0.0,0.0,0.0,0.0,0.661357738539468,0.0,0.0,0.165339434634867,1.65,Baixa,7,Baixa,Baixa
22528,160000.0,,,7527.610227861111,0.0,0.0,0.0,0.0,0.6782023349570278,0.0,0.0,0.1695505837392569,1.7,Baixa,7,Baixa,Baixa
22529,160000.0,,,7134.239112388189,0.0,0.0,0.0,0.0,0.6950185492166366,0.0,0.0,0.1737546373041591,1.74,Baixa,7,Baixa,Baixa
22530,160000.0,,,6741.648142914284,0.0,0.0,0.0,0.0,0.7118014130299184,0.0,0.0,0.1779503532574796,1.78,Baixa,7,Baixa,Baixa
22531,160000.0,,,6349.982019895003,0.0,0.0,0.0,0.0,0.7285447405998755,0.0,0.0,0.1821361851499688,1.82,Baixa,7,Baixa,Baixa
22532,160000.0,,,5959.423094823863,0.0,0.0,0.0,0.0,0.7452407365860142,0.0,0.0,0.1863101841465035,1.86,Baixa,7,Baixa,Baixa
22533,160000.0,,,5570.204268539012,0.0,0.0,0.0,0.0,0.761879444714878,0.0,0.0,0.1904698611787195,1.9,Baixa,7,Baixa,Baixa
22534,160000.0,,,5182.627476809464,0.0,0.0,0.0,0.0,0.7784479575400769,0.0,0.0,0.1946119893850192,1.95,Baixa,7,Baixa,Baixa
22535,160000.0,,,4797.090736426677,0.0,0.0,0.0,0.0,0.7949292602494378,0.0,0.0,0.1987323150623594,1.99,Baixa,7,Baixa,Baixa
22536,160000.0,,,4414.128623368472,0.0,0.0,0.0,0.0,0.8113005002647525,0.0,0.0,0.2028251250661881,2.03,Baixa,7,Baixa,Baixa
22537,160000.0,,,4034.4743739142823,0.0,0.0,0.0,0.0,0.8275303324823957,0.0,0.0,0.2068825831205989,2.07,Baixa,7,Baixa,Baixa
22538,160000.0,,,3648.4989883278313,0.0,0.0,0.0,0.0,0.8440303868271426,0.0,0.0,0.2110075967067856,2.11,Baixa,7,Baixa,Baixa
22539,160000.0,,,3251.157746963549,0.0,0.0,0.0,0.0,0.8610163199222243,0.0,0.0,0.215254079980556,2.15,Baixa,7,Baixa,Baixa
22540,160000.0,,,2854.559252048029,0.0,0.0,0.0,0.0,0.8779705013636344,0.0,0.0,0.2194926253409086,2.19,Baixa,7,Baixa,Baixa
22541,160000.0,,,2459.0629010387065,0.0,0.0,0.0,0.0,0.894877567276368,0.0,0.0,0.223719391819092,2.24,Baixa,7,Baixa,Baixa
22542,160000.0,,,2065.3019583288046,0.0,0.0,0.0,0.0,0.911710446253043,0.0,0.0,0.2279276115632607,2.28,Baixa,7,Baixa,Baixa
22543,160000.0,,,1674.5011217937993,0.0,0.0,0.0,0.0,0.928416783707704,0.0,0.0,0.2321041959269259,2.32,Baixa,7,Baixa,Baixa
22544,160000.0,,,1289.3548133468107,0.0,0.0,0.0,0.0,0.9448813958497404,0.0,0.0,0.2362203489624351,2.36,Baixa,7,Baixa,Baixa
22545,160000.0,,,917.0156282814844,0.0,0.0,0.0,0.0,0.9607985165203295,0.0,0.0,0.2401996291300824,2.4,Baixa,7,Baixa,Baixa
22546,160000.0,,,578.9552212628279,0.0,0.0,0.0,0.0,0.9752502543666168,0.0,0.0,0.2438125635916542,2.44,Baixa,7,Baixa,Baixa
22547,160000.0,,,296.586900394598,0.0,0.0,0.0,0.0,0.987321212291775,0.0,0.0,0.2468303030729437,2.47,Baixa,7,Baixa,Baixa
22548,160000.0,,,381.6927657693071,0.0,0.0,0.0,0.0,0.9836830232875572,0.0,0.0,0.2459207558218892,2.46,Baixa,7,Baixa,Baixa
22549,160000.0,,,723.4742188879789,0.0,0.0,0.0,0.0,0.9690722145130128,0.0,0.0,0.2422680536282531,2.42,Baixa,7,Baixa,Baixa
22550,160000.0,,,1105.0522717729325,0.0,0.0,0.0,0.0,0.9527601416594595,0.0,0.0,0.2381900354148649,2.38,Baixa,7,Baixa,Baixa
22551,160000.0,,,1495.447932570986,0.0,0.0,0.0,0.0,0.9360711250545952,0.0,0.0,0.2340177812636487,2.34,Baixa,7,Baixa,Baixa
22552,160000.0,,,1885.3292492483629,0.0,0.0,0.0,0.0,0.919404096136666,0.0,0.0,0.2298510240341665,2.3,Baixa,7,Baixa,Baixa
22553,160000.0,,,2045.9629699264128,0.0,0.0,0.0,0.0,0.9125371682968,0.0,0.0,0.2281342920741999,2.28,Baixa,7,Baixa,Baixa
22554,160000.0,,,1659.363153035087,0.0,0.0,0.0,0.0,0.9290639164434048,0.0,0.0,0.2322659791108512,2.32,Baixa,7,Baixa,Baixa
22555,160000.0,,,1281.0182172752204,0.0,0.0,0.0,0.0,0.9452377768350784,0.0,0.0,0.2363094442087696,2.36,Baixa,7,Baixa,Baixa
22556,160000.0,,,921.1564863428054,0.0,0.0,0.0,0.0,0.9606214990586024,0.0,0.0,0.2401553747646506,2.4,Baixa,7,Baixa,Baixa
22557,160000.0,,,612.2718613365654,0.0,0.0,0.0,0.0,0.9738260019600398,0.0,0.0,0.2434565004900099,2.43,Baixa,7,Baixa,Baixa
22558,160000.0,,,445.6259430994775,0.0,0.0,0.0,0.0,0.980949945117877,0.0,0.0,0.2452374862794692,2.45,Baixa,7,Baixa,Baixa
22559,160000.0,,,508.6946177661303,0.0,0.0,0.0,0.0,0.9782538235559548,0.0,0.0,0.2445634558889886,2.45,Baixa,7,Baixa,Baixa
22560,160000.0,,,483.5040298105828,0.0,0.0,0.0,0.0,0.979330695516614,0.0,0.0,0.2448326738791534,2.45,Baixa,7,Baixa,Baixa
22561,160000.0,,,253.51404643648635,0.0,0.0,0.0,0.0,0.9891625328983012,0.0,0.0,0.2472906332245752,2.47,Baixa,7,Baixa,Baixa
22562,160000.0,,,65.11460862784993,0.0,0.0,0.0,0.0,0.997216416846468,0.0,0.0,0.249304104211617,2.49,Baixa,7,Baixa,Baixa
22563,160000.0,,,70.2877482166236,0.0,0.0,0.0,0.0,0.9969952704015516,0.0,0.0,0.2492488176003879,2.49,Baixa,7,Baixa,Baixa
22564,160000.0,,,252.63657401829343,0.0,0.0,0.0,0.0,0.9892000439498524,0.0,0.0,0.247300010987463,2.47,Baixa,7,Baixa,Baixa
22565,160000.0,,,82.79102941165941,0.0,0.0,0.0,0.0,0.9964607678739038,0.0,0.0,0.2491151919684759,2.49,Baixa,7,Baixa,Baixa
22566,160000.0,,,81.6498085296123,0.0,0.0,0.0,0.0,0.9965095539034704,0.0,0.0,0.2491273884758675,2.49,Baixa,7,Baixa,Baixa
22567,160000.0,,,178.56301347342145,0.0,0.0,0.0,0.0,0.9923666131668044,0.0,0.0,0.2480916532917011,2.48,Baixa,7,Baixa,Baixa
22568,160000.0,,,34.38593344659911,0.0,0.0,0.0,0.0,0.998530036391565,0.0,0.0,0.2496325090978912,2.5,Baixa,7,Baixa,Baixa
22569,160000.0,,,194.6420997577999,0.0,0.0,0.0,0.0,0.9916792486160751,0.0,0.0,0.2479198121540188,2.48,Baixa,7,Baixa,Baixa
22570,160000.0,,,453.9088729707787,0.0,0.0,0.0,0.0,0.9805958583079046,0.0,0.0,0.2451489645769761,2.45,Baixa,7,Baixa,Baixa
22571,160000.0,,,69.47678878986578,0.0,0.0,0.0,0.0,0.9970299380905092,0.0,0.0,0.2492574845226273,2.49,Baixa,7,Baixa,Baixa
22572,160000.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,2.5,Baixa,7,Baixa,Baixa
22573,160000.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,2.5,Baixa,7,Baixa,Baixa
22574,160000.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,2.5,Baixa,7,Baixa,Baixa
22575,160000.0,,,65.7866677270491,0.0,0.0,0.0,0.0,0.9971876870049452,0.0,0.0,0.2492969217512362,2.49,Baixa,7,Baixa,Baixa
22576,160000.0,,,179.72318951478118,0.0,0.0,0.0,0.0,0.9923170168234966,0.0,0.0,0.2480792542058741,2.48,Baixa,7,Baixa,Baixa
22577,160000.0,,,309.33385775887587,0.0,0.0,0.0,0.0,0.9867762928562488,0.0,0.0,0.2466940732140622,2.47,Baixa,7,Baixa,Baixa
22578,160000.0,,,359.4805502764908,0.0,0.0,0.0,0.0,0.9846325728610144,0.0,0.0,0.2461581432152536,2.46,Baixa,7,Baixa,Baixa
22579,160000.0,,,344.9244255231149,0.0,0.0,0.0,0.0,0.9852548323585072,0.0,0.0,0.2463137080896268,2.46,Baixa,7,Baixa,Baixa
22580,160000.0,,,397.9911403487658,0.0,0.0,0.0,0.0,0.9829862843857136,0.0,0.0,0.2457465710964284,2.46,Baixa,7,Baixa,Baixa
22581,160000.0,,,553.2567239319884,0.0,0.0,0.0,0.0,0.9763488389354048,0.0,0.0,0.2440872097338511,2.44,Baixa,7,Baixa,Baixa
22582,160000.0,,,365.74664861793326,0.0,0.0,0.0,0.0,0.9843647035433734,0.0,0.0,0.2460911758858433,2.46,Baixa,7,Baixa,Baixa
22583,160000.0,,,285.5069838805691,0.0,0.0,0.0,0.0,0.987794867430014,0.0,0.0,0.2469487168575034,2.47,Baixa,7,Baixa,Baixa
22584,160000.0,,,62.5983894053697,0.0,0.0,0.0,0.0,0.9973239826536792,0.0,0.0,0.2493309956634198,2.49,Baixa,7,Baixa,Baixa
22585,160000.0,,,154.1724910115992,0.0,0.0,0.0,0.0,0.9934092831430396,0.0,0.0,0.2483523207857599,2.48,Baixa,7,Baixa,Baixa
22586,160000.0,,,113.53724315411117,0.0,0.0,0.0,0.0,0.995146398573191,0.0,0.0,0.2487865996432977,2.49,Baixa,7,Baixa,Baixa
22587,160000.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,2.5,Baixa,7,Baixa,Baixa
22588,115261.97600515556,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,2.5,Baixa,7,Baixa,Baixa
22614,92001.08521834442,,,124.02389509832555,0.0,0.0,0.0,0.0,0.994698104890652,0.0,0.0,0.2486745262226629,2.49,Baixa,7,Baixa,Baixa
22615,160000.0,,,354.6919689984031,0.0,0.0,0.0,0.0,0.984837279830094,0.0,0.0,0.2462093199575235,2.46,Baixa,7,Baixa,Baixa
22616,160000.0,,,710.8811866871245,0.0,0.0,0.0,0.0,0.9696105538046842,0.0,0.0,0.242402638451171,2.42,Baixa,7,Baixa,Baixa
22617,160000.0,,,1062.333709223301,0.0,0.0,0.0,0.0,0.9545863166693698,0.0,0.0,0.2386465791673424,2.39,Baixa,7,Baixa,Baixa
22618,160000.0,,,1433.2144716268558,0.0,0.0,0.0,0.0,0.938731542081136,0.0,0.0,0.234682885520284,2.35,Baixa,7,Baixa,Baixa
22619,160000.0,,,1816.4951234751932,0.0,0.0,0.0,0.0,0.9223466848572,0.0,0.0,0.2305866712143,2.31,Baixa,7,Baixa,Baixa
22620,160000.0,,,2205.721048894821,0.0,0.0,0.0,0.0,0.90570767324756,0.0,0.0,0.22642691831189,2.26,Baixa,7,Baixa,Baixa
22621,160000.0,,,2598.22172985028,0.0,0.0,0.0,0.0,0.8889286691764191,0.0,0.0,0.2222321672941047,2.22,Baixa,7,Baixa,Baixa
22622,160000.0,,,2992.610044158684,0.0,0.0,0.0,0.0,0.8720689707033302,0.0,0.0,0.2180172426758325,2.18,Baixa,7,Baixa,Baixa
22623,160000.0,,,3388.08305783812,0.0,0.0,0.0,0.0,0.8551629024376637,0.0,0.0,0.2137907256094159,2.14,Baixa,7,Baixa,Baixa
22624,160000.0,,,3784.507727197815,0.0,0.0,0.0,0.0,0.8382161518616008,0.0,0.0,0.2095540379654002,2.1,Baixa,7,Baixa,Baixa
22625,160000.0,,,4181.613404851079,0.0,0.0,0.0,0.0,0.8212402888750767,0.0,0.0,0.2053100722187691,2.05,Baixa,7,Baixa,Baixa
22626,160000.0,,,4571.035654805199,0.0,0.0,0.0,0.0,0.8045928845916825,0.0,0.0,0.2011482211479206,2.01,Baixa,7,Baixa,Baixa
22627,160000.0,,,4899.7091302843255,0.0,0.0,0.0,0.0,0.7905424285014775,0.0,0.0,0.1976356071253693,1.98,Baixa,7,Baixa,Baixa
22628,160000.0,,,5238.31386662567,0.0,0.0,0.0,0.0,0.7760674211314298,0.0,0.0,0.1940168552828574,1.94,Baixa,7,Baixa,Baixa
22629,160000.0,,,5557.757439719094,0.0,0.0,0.0,0.0,0.7624115339610261,0.0,0.0,0.1906028834902565,1.91,Baixa,7,Baixa,Baixa
22630,160000.0,,,5880.048172534226,0.0,0.0,0.0,0.0,0.7486339336143665,0.0,0.0,0.1871584834035916,1.87,Baixa,7,Baixa,Baixa
22631,160000.0,,,6211.381912577364,0.0,0.0,0.0,0.0,0.7344697539254119,0.0,0.0,0.1836174384813529,1.84,Baixa,7,Baixa,Baixa
22632,160000.0,,,6550.386554735788,0.0,0.0,0.0,0.0,0.7199776509892711,0.0,0.0,0.1799944127473177,1.8,Baixa,7,Baixa,Baixa
22633,160000.0,,,6895.930884879397,0.0,0.0,0.0,0.0,0.7052059830570638,0.0,0.0,0.1763014957642659,1.76,Baixa,7,Baixa,Baixa
22634,160000.0,,,7247.079516715937,0.0,0.0,0.0,0.0,0.6901947369394311,0.0,0.0,0.1725486842348577,1.73,Baixa,7,Baixa,Baixa
22635,160000.0,,,7603.055982575286,0.0,0.0,0.0,0.0,0.6749771058378887,0.0,0.0,0.1687442764594721,1.69,Baixa,7,Baixa,Baixa
22636,160000.0,,,7962.110352176369,0.0,0.0,0.0,0.0,0.6596278974884103,0.0,0.0,0.1649069743721025,1.65,Baixa,7,Baixa,Baixa
22637,160000.0,,,8324.59494371456,0.0,0.0,0.0,0.0,0.6441320506472291,0.0,0.0,0.1610330126618072,1.61,Baixa,7,Baixa,Baixa
22638,160000.0,,,8690.371723557166,0.0,0.0,0.0,0.0,0.6284954661114577,0.0,0.0,0.1571238665278644,1.57,Baixa,7,Baixa,Baixa
22639,160000.0,,,9059.041914589308,0.0,0.0,0.0,0.0,0.6127351911963205,0.0,0.0,0.1531837977990801,1.53,Baixa,7,Baixa,Baixa
22640,160000.0,,,9430.266174767805,0.0,0.0,0.0,0.0,0.5968657324283033,0.0,0.0,0.1492164331070758,1.49,Baixa,7,Baixa,Baixa
22641,160000.0,,,9803.754374914424,0.0,0.0,0.0,0.0,0.5808994925340741,0.0,0.0,0.1452248731335185,1.45,Baixa,7,Baixa,Baixa
22642,160000.0,,,10179.25731870148,0.0,0.0,0.0,0.0,0.5648471244026583,0.0,0.0,0.1412117811006645,1.41,Baixa,7,Baixa,Baixa
22643,160000.0,,,10556.560011529398,0.0,0.0,0.0,0.0,0.5487178188340638,0.0,0.0,0.1371794547085159,1.37,Baixa,7,Baixa,Baixa
22644,160000.0,,,10935.476166756776,0.0,0.0,0.0,0.0,0.5325195393923454,0.0,0.0,0.1331298848480863,1.33,Baixa,7,Baixa,Baixa
22645,160000.0,,,11315.843702985185,0.0,0.0,0.0,0.0,0.5162592148920919,0.0,0.0,0.1290648037230229,1.29,Baixa,7,Baixa,Baixa
22646,160000.0,,,11697.52103768458,0.0,0.0,0.0,0.0,0.4999428978421601,0.0,0.0,0.12498572446054,1.25,Baixa,7,Baixa,Baixa
22647,160000.0,,,12080.384023024984,0.0,0.0,0.0,0.0,0.4835758954357495,0.0,0.0,0.1208939738589373,1.21,Baixa,7,Baixa,Baixa
22648,160000.0,,,12464.3234016308,0.0,0.0,0.0,0.0,0.4671628783143109,0.0,0.0,0.1167907195785777,1.17,Baixa,7,Baixa,Baixa
22649,160000.0,,,12832.69989489794,0.0,0.0,0.0,0.0,0.4514151586792885,0.0,0.0,0.1128537896698221,1.13,Baixa,7,Baixa,Baixa
22650,160000.0,,,13202.67041884212,0.0,0.0,0.0,0.0,0.435599295857471,0.0,0.0,0.1088998239643677,1.09,Baixa,7,Baixa,Baixa
22651,160000.0,,,13574.344396125503,0.0,0.0,0.0,0.0,0.4197106121415751,0.0,0.0,0.1049276530353937,1.05,Baixa,7,Baixa,Baixa
22652,160000.0,,,13947.585647009988,0.0,0.0,0.0,0.0,0.4037549290766096,0.0,0.0,0.1009387322691524,1.01,Baixa,7,Baixa,Baixa
22653,160000.0,,,14322.271641633326,0.0,0.0,0.0,0.0,0.3877374846893019,0.0,0.0,0.0969343711723254,0.97,Baixa,7,Baixa,Baixa
22654,160000.0,,,14698.29189303265,0.0,0.0,0.0,0.0,0.3716630021847055,0.0,0.0,0.0929157505461763,0.93,Baixa,7,Baixa,Baixa
22655,160000.0,,,15075.54656285617,0.0,0.0,0.0,0.0,0.3555357495506035,0.0,0.0,0.0888839373876508,0.89,Baixa,7,Baixa,Baixa
22656,160000.0,,,15453.945249187977,0.0,0.0,0.0,0.0,0.3393595913767627,0.0,0.0,0.0848398978441906,0.85,Baixa,7,Baixa,Baixa
22657,160000.0,,,15833.405930530384,0.0,0.0,0.0,0.0,0.3231380339986121,0.0,0.0,0.080784508499653,0.81,Baixa,7,Baixa,Baixa
22658,160000.0,,,16213.854043903626,0.0,0.0,0.0,0.0,0.3068742649075416,0.0,0.0,0.0767185662268854,0.77,Baixa,7,Baixa,Baixa
22659,160000.0,,,16595.221678334554,0.0,0.0,0.0,0.0,0.2905711872284381,0.0,0.0,0.0726427968071095,0.73,Baixa,7,Baixa,Baixa
22660,160000.0,,,16977.446867804367,0.0,0.0,0.0,0.0,0.2742314499454489,0.0,0.0,0.0685578624863622,0.69,Baixa,7,Baixa,Baixa
22661,160000.0,,,17360.47297008856,0.0,0.0,0.0,0.0,0.2578574744559414,0.0,0.0,0.0644643686139853,0.64,Baixa,7,Baixa,Baixa
22662,160000.0,,,17517.836797853866,0.0,0.0,0.0,0.0,0.2511303312053949,0.0,0.0,0.0627825828013487,0.63,Baixa,7,Baixa,Baixa
22663,160000.0,,,17140.081197944895,0.0,0.0,0.0,0.0,0.2672789980900981,0.0,0.0,0.0668197495225245,0.67,Baixa,7,Baixa,Baixa
22664,160000.0,,,16763.357684785147,0.0,0.0,0.0,0.0,0.2833835443181828,0.0,0.0,0.0708458860795457,0.71,Baixa,7,Baixa,Baixa
22665,160000.0,,,16387.73743577637,0.0,0.0,0.0,0.0,0.2994409271282688,0.0,0.0,0.0748602317820672,0.75,Baixa,7,Baixa,Baixa
22666,160000.0,,,16013.298088146845,0.0,0.0,0.0,0.0,0.3154478276079755,0.0,0.0,0.0788619569019938,0.79,Baixa,7,Baixa,Baixa
22667,160000.0,,,15640.124457808784,0.0,0.0,0.0,0.0,0.3314006199635009,0.0,0.0,0.0828501549908752,0.83,Baixa,7,Baixa,Baixa
22668,160000.0,,,15268.309351452424,0.0,0.0,0.0,0.0,0.3472953368034265,0.0,0.0,0.0868238342008566,0.87,Baixa,7,Baixa,Baixa
22669,160000.0,,,14897.95448534968,0.0,0.0,0.0,0.0,0.3631276298607983,0.0,0.0,0.0907819074651995,0.91,Baixa,7,Baixa,Baixa
22670,160000.0,,,14529.17152639653,0.0,0.0,0.0,0.0,0.3788927254896246,0.0,0.0,0.0947231813724061,0.95,Baixa,7,Baixa,Baixa
22671,160000.0,,,14162.083273281258,0.0,0.0,0.0,0.0,0.3945853741711389,0.0,0.0,0.0986463435427847,0.99,Baixa,7,Baixa,Baixa
22672,160000.0,,,13796.82499835574,0.0,0.0,0.0,0.0,0.4101997931501691,0.0,0.0,0.1025499482875422,1.03,Baixa,7,Baixa,Baixa
22673,160000.0,,,13433.545973835611,0.0,0.0,0.0,0.0,0.4257296011916359,0.0,0.0,0.1064324002979089,1.06,Baixa,7,Baixa,Baixa
22674,160000.0,,,13072.411209377406,0.0,0.0,0.0,0.0,0.441167744300902,0.0,0.0,0.1102919360752255,1.1,Baixa,7,Baixa,Baixa
22675,160000.0,,,12713.603431873951,0.0,0.0,0.0,0.0,0.4565064110895352,0.0,0.0,0.1141266027723838,1.14,Baixa,7,Baixa,Baixa
22676,160000.0,,,12357.32534243791,0.0,0.0,0.0,0.0,0.4717369362915642,0.0,0.0,0.117934234072891,1.18,Baixa,7,Baixa,Baixa
22677,160000.0,,,12003.802189921296,0.0,0.0,0.0,0.0,0.4868496907481404,0.0,0.0,0.1217124226870351,1.22,Baixa,7,Baixa,Baixa
22678,160000.0,,,11653.28470478004,0.0,0.0,0.0,0.0,0.5018339559878194,0.0,0.0,0.1254584889969548,1.25,Baixa,7,Baixa,Baixa
22679,160000.0,,,11306.05244135023,0.0,0.0,0.0,0.0,0.5166777813476572,0.0,0.0,0.1291694453369143,1.29,Baixa,7,Baixa,Baixa
22680,160000.0,,,10962.417580190173,0.0,0.0,0.0,0.0,0.531367821426963,0.0,0.0,0.1328419553567407,1.33,Baixa,7,Baixa,Baixa
22681,160000.0,,,10622.729244330934,0.0,0.0,0.0,0.0,0.5458891515719877,0.0,0.0,0.1364722878929969,1.36,Baixa,7,Baixa,Baixa
22682,160000.0,,,10287.3783829635,0.0,0.0,0.0,0.0,0.5602250591032751,0.0,0.0,0.1400562647758187,1.4,Baixa,7,Baixa,Baixa
22683,160000.0,,,9956.803271641244,0.0,0.0,0.0,0.0,0.5743568081876121,0.0,0.0,0.143589202046903,1.44,Baixa,7,Baixa,Baixa
22684,160000.0,,,9631.495667136382,0.0,0.0,0.0,0.0,0.588263376724189,0.0,0.0,0.1470658441810472,1.47,Baixa,7,Baixa,Baixa
22685,160000.0,,,9312.007634337937,0.0,0.0,0.0,0.0,0.6019211645016687,0.0,0.0,0.1504802911254171,1.5,Baixa,7,Baixa,Baixa
22686,160000.0,,,8998.959027458068,0.0,0.0,0.0,0.0,0.6153036733842414,0.0,0.0,0.1538259183460603,1.54,Baixa,7,Baixa,Baixa
22687,160000.0,,,8693.04555226591,0.0,0.0,0.0,0.0,0.6283811626593455,0.0,0.0,0.1570952906648363,1.57,Baixa,7,Baixa,Baixa
22688,160000.0,,,8393.887556811225,0.0,0.0,0.0,0.0,0.6411698620609094,0.0,0.0,0.1602924655152273,1.6,Baixa,7,Baixa,Baixa
22689,160000.0,,,8102.479160652252,0.0,0.0,0.0,0.0,0.6536272739910327,0.0,0.0,0.1634068184977581,1.63,Baixa,7,Baixa,Baixa
22690,160000.0,,,7820.67700274201,0.0,0.0,0.0,0.0,0.6656740290267744,0.0,0.0,0.1664185072566936,1.66,Baixa,7,Baixa,Baixa
22691,160000.0,,,7549.556875316024,0.0,0.0,0.0,0.0,0.6772641381465216,0.0,0.0,0.1693160345366304,1.69,Baixa,7,Baixa,Baixa
22692,160000.0,,,7288.695401241279,0.0,0.0,0.0,0.0,0.6884157002912015,0.0,0.0,0.1721039250728003,1.72,Baixa,7,Baixa,Baixa
22693,160000.0,,,7036.51687062502,0.0,0.0,0.0,0.0,0.6991960754527538,0.0,0.0,0.1747990188631884,1.75,Baixa,7,Baixa,Baixa
22694,160000.0,,,6746.473477681018,0.0,0.0,0.0,0.0,0.7115951348866587,0.0,0.0,0.1778987837216646,1.78,Baixa,7,Baixa,Baixa
22695,160000.0,,,6400.472818035288,0.0,0.0,0.0,0.0,0.726386310439987,0.0,0.0,0.1815965776099967,1.82,Baixa,7,Baixa,Baixa
22696,160000.0,,,6061.122025150437,0.0,0.0,0.0,0.0,0.7408932109668831,0.0,0.0,0.1852233027417207,1.85,Baixa,7,Baixa,Baixa
22697,160000.0,,,5729.602788424247,0.0,0.0,0.0,0.0,0.7550653204499785,0.0,0.0,0.1887663301124946,1.89,Baixa,7,Baixa,Baixa
22698,160000.0,,,5407.355732932138,0.0,0.0,0.0,0.0,0.7688410536355952,0.0,0.0,0.1922102634088988,1.92,Baixa,7,Baixa,Baixa
22699,160000.0,,,5096.140101275595,0.0,0.0,0.0,0.0,0.7821452046955532,0.0,0.0,0.1955363011738883,1.96,Baixa,7,Baixa,Baixa
22700,160000.0,,,4798.10294191198,0.0,0.0,0.0,0.0,0.7948859894965886,0.0,0.0,0.1987214973741471,1.99,Baixa,7,Baixa,Baixa
22701,160000.0,,,4512.175530746116,0.0,0.0,0.0,0.0,0.8071090949045184,0.0,0.0,0.2017772737261296,2.02,Baixa,7,Baixa,Baixa
22702,160000.0,,,4243.712434717912,0.0,0.0,0.0,0.0,0.8185856186400773,0.0,0.0,0.2046464046600193,2.05,Baixa,7,Baixa,Baixa
22703,160000.0,,,3997.306898012067,0.0,0.0,0.0,0.0,0.8291192041958388,0.0,0.0,0.2072798010489597,2.07,Baixa,7,Baixa,Baixa
22704,160000.0,,,3777.2780735882143,0.0,0.0,0.0,0.0,0.8385252121848928,0.0,0.0,0.2096313030462232,2.1,Baixa,7,Baixa,Baixa
22705,160000.0,,,3588.4811346202896,0.0,0.0,0.0,0.0,0.8465960889024831,0.0,0.0,0.2116490222256207,2.12,Baixa,7,Baixa,Baixa
22706,160000.0,,,3436.068110768638,0.0,0.0,0.0,0.0,0.8531115903316181,0.0,0.0,0.2132778975829045,2.13,Baixa,7,Baixa,Baixa
22707,160000.0,,,3325.046055343683,0.0,0.0,0.0,0.0,0.8578576700465044,0.0,0.0,0.2144644175116261,2.14,Baixa,7,Baixa,Baixa
22708,160000.0,,,3257.501852444815,0.0,0.0,0.0,0.0,0.8607451158788613,0.0,0.0,0.2151862789697153,2.15,Baixa,7,Baixa,Baixa
